id_account_number,start_date,end_date,invoice_doc_num,request_type,asset_type_name,data_category,access,unique,refresh,total
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Funds,Credit Risk Capital Structure,,71.51,0.0,71.51
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Funds,Credit Risk Corporate Structure,22.62,1529.01,0.0,1551.6299999999999
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Funds,Derived Data,,43.59,0.0,43.59
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Funds,Estimates,,139.87,0.0,139.87
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Funds,Fundamentals,98.28,1066.38,0.0,1164.66
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Funds,MiFIR,,61.04,0.0,61.04
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Funds,Pricing Data,296.95,554.64,0.0,851.5899999999999
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Funds,Security Master,178.65,1394.04,0.0,1572.69
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Funds,UK MIFI,,79.54,0.0,79.54
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Municipals,Credit Risk Capital Structure,,3.55,0.0,3.55
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Municipals,Credit Risk Corporate Structure,,19.11,0.0,19.11
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Municipals,Derived Data,,0.97,0.0,0.97
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Municipals,MiFIR,,24.28,0.0,24.28
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Municipals,Security Master,,1.82,0.0,1.82
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Municipals,UK MIFI,,24.29,0.0,24.29
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Options/Futures/FX/Warrants,Credit Risk Corporate Structure,0.46,160.96,0.0,161.42000000000002
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Options/Futures/FX/Warrants,Derived Data,17.17,65.9,0.0,83.07000000000001
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Options/Futures/FX/Warrants,MiFIR,0.02,62.8,0.0,62.82
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Options/Futures/FX/Warrants,Pricing Data,19.2,294.39,0.0,313.59
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Options/Futures/FX/Warrants,Security Master,87.26,805.74,0.0,893.0
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Options/Futures/FX/Warrants,"Snap Service, Snapshot",25.35,7.75,0.0,33.1
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Options/Futures/FX/Warrants,UK MIFI,0.03,66.04,0.0,66.07000000000001
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Sovereign/Supranational/Agency,Derived Data,230.28,270.89,0.0,501.16999999999996
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Sovereign/Supranational/Agency,Pricing Data,82.56,198.6,0.0,281.15999999999997
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Sovereign/Supranational/Agency,Security Master,99.39,947.53,0.0,1046.92
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Sovereign/Supranational/Agency,UK MIFI,,208.27,0.0,208.27
30314240,2022-09-01,2022-09-30,6650305668,scheduled,Time Series,Historical Time Series,207.27,6870.83,0.0,7078.1
30314240,2022-09-01,2022-09-30,6650305668,scheduled,US Government,Credit Risk Capital Structure,,312.09,0.0,312.09
30314240,2022-09-01,2022-09-30,6650305668,scheduled,US Government,Credit Risk Corporate Structure,,1501.41,0.0,1501.41
30314240,2022-09-01,2022-09-30,6650305668,scheduled,US Government,Fundamentals,22.04,268.1,0.0,290.14000000000004
30314240,2022-09-01,2022-09-30,6650305668,scheduled,US Government,MiFIR,,208.26,0.0,208.26
30395902,2022-09-01,2022-09-30,6650305679,adhoc,"CMO/ABS,ABS/CMO/CMBS/Whole Loan",Derived - End of Day,,20.16,0.0,20.16
30395902,2022-09-01,2022-09-30,6650305679,adhoc,"CMO/ABS,ABS/CMO/CMBS/Whole Loan",Historical Time Series,,25.68,0.0,25.68
30395902,2022-09-01,2022-09-30,6650305679,adhoc,"CMO/ABS,ABS/CMO/CMBS/Whole Loan",MiFIR,,10.0,7.5,17.5
30395902,2022-09-01,2022-09-30,6650305679,adhoc,"CMO/ABS,ABS/CMO/CMBS/Whole Loan",Pricing - End of Day,,8.96,0.0,8.96
30395902,2022-09-01,2022-09-30,6650305679,adhoc,"CMO/ABS,ABS/CMO/CMBS/Whole Loan",Security Master,,19.2,14.4,33.6
30395902,2022-09-01,2022-09-30,6650305679,adhoc,"CMO/ABS,ABS/CMO/CMBS/Whole Loan",UK MIFI,,10.0,7.5,17.5
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Corporate/Preferred/MoneyMarket,Derived - End of Day,0.01,8.28,0.0,8.29
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Corporate/Preferred/MoneyMarket,Fundamentals,,24.0,0.0,24.0
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Corporate/Preferred/MoneyMarket,Historical Time Series,,,0.53,0.53
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Corporate/Preferred/MoneyMarket,MiFIR,,20.0,3.75,23.75
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Corporate/Preferred/MoneyMarket,Pricing - End of Day,0.01,7.92,0.0,7.93
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Corporate/Preferred/MoneyMarket,Security Master,0.01,20.02,0.0,20.03
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Corporate/Preferred/MoneyMarket,UK MIFI,,20.0,3.75,23.75
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Equity and Equity Indices,Derived - End of Day,,12.19,0.0,12.19
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Equity and Equity Indices,ESG Scores,0.01,96.66,0.0,96.67
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Equity and Equity Indices,Fundamentals,0.01,43.2,0.0,43.21
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Equity and Equity Indices,MiFIR,0.03,33.75,0.0,33.78
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Equity and Equity Indices,Pricing - End of Day,0.01,5.04,0.0,5.05
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Equity and Equity Indices,Pricing - Intraday,,0.93,0.0,0.93
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Equity and Equity Indices,Security Master,0.05,29.89,0.0,29.94
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Equity and Equity Indices,UK MIFI,0.03,33.75,0.0,33.78
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Funds,ESG Scores,0.24,42.96,0.0,43.2
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Funds,Fundamentals,0.24,19.2,0.0,19.439999999999998
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Funds,MiFIR,0.72,15.0,0.0,15.72
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Funds,Pricing - Intraday,0.24,3.72,0.0,3.96
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Funds,Security Master,0.24,19.2,0.0,19.439999999999998
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Funds,UK MIFI,0.72,15.0,0.0,15.72
30395902,2022-09-01,2022-09-30,6650305679,adhoc,"Mortgage Pools ,Agency Poolsand TBAs",MiFIR,,,37.5,37.5
30395902,2022-09-01,2022-09-30,6650305679,adhoc,"Mortgage Pools ,Agency Poolsand TBAs",Security Master,,,15.9,15.9
30395902,2022-09-01,2022-09-30,6650305679,adhoc,"Mortgage Pools ,Agency Poolsand TBAs",UK MIFI,,,37.5,37.5
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Options/Futures/FX/Warrants,Derived - End of Day,,2.65,0.0,2.65
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Options/Futures/FX/Warrants,ESG Scores,,21.48,0.0,21.48
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Options/Futures/FX/Warrants,Fundamentals,,9.6,0.0,9.6
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Options/Futures/FX/Warrants,MiFIR,,18.75,0.0,18.75
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Options/Futures/FX/Warrants,Pricing - End of Day,,1.57,0.0,1.57
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Options/Futures/FX/Warrants,Pricing - Intraday,,1.55,0.0,1.55
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Options/Futures/FX/Warrants,Security Master,0.0,15.99,0.0,15.99
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Options/Futures/FX/Warrants,UK MIFI,0.01,18.13,0.0,18.14
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Sovereign/Supranational/Agency,Derived - End of Day,,2.16,0.0,2.16
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Sovereign/Supranational/Agency,MiFIR,,3.75,0.0,3.75
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Sovereign/Supranational/Agency,Pricing - End of Day,0.0,1.8,0.0,1.8
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Sovereign/Supranational/Agency,Security Master,0.0,4.55,0.0,4.55
30395902,2022-09-01,2022-09-30,6650305679,adhoc,Sovereign/Supranational/Agency,UK MIFI,,3.75,0.0,3.75
30395902,2022-09-01,2022-09-30,6650305679,adhoc,US Government,Derived - End of Day,0.02,6.48,0.0,6.5
30395902,2022-09-01,2022-09-30,6650305679,adhoc,US Government,MiFIR,0.06,12.5,0.0,12.56
30395902,2022-09-01,2022-09-30,6650305679,adhoc,US Government,Pricing - End of Day,0.02,5.76,0.0,5.779999999999999
30395902,2022-09-01,2022-09-30,6650305679,adhoc,US Government,Security Master,0.02,8.03,0.0,8.049999999999999
30395902,2022-09-01,2022-09-30,6650305679,adhoc,US Government,UK MIFI,0.06,12.5,0.0,12.56
30395902,2022-09-01,2022-09-30,6650305679,scheduled,"CMO/ABS,ABS/CMO/CMBS/Whole Loan",Credit Risk Corporate Structure,,191.22,0.0,191.22
30395902,2022-09-01,2022-09-30,6650305679,scheduled,"CMO/ABS,ABS/CMO/CMBS/Whole Loan",Derived Data,1243.39,553.45,0.0,1796.8400000000001
30395902,2022-09-01,2022-09-30,6650305679,scheduled,"CMO/ABS,ABS/CMO/CMBS/Whole Loan",ESG,,2637.5,0.0,2637.5
30395902,2022-09-01,2022-09-30,6650305679,scheduled,"CMO/ABS,ABS/CMO/CMBS/Whole Loan",MiFIR,346.15,320.21,0.0,666.3599999999999
30395902,2022-09-01,2022-09-30,6650305679,scheduled,"CMO/ABS,ABS/CMO/CMBS/Whole Loan",Pricing Data,148.66,958.03,0.0,1106.69
30395902,2022-09-01,2022-09-30,6650305679,scheduled,"CMO/ABS,ABS/CMO/CMBS/Whole Loan",Security Master,463.68,1493.81,0.0,1957.49
30395902,2022-09-01,2022-09-30,6650305679,scheduled,"CMO/ABS,ABS/CMO/CMBS/Whole Loan",UK MIFI,346.14,320.21,0.0,666.3499999999999
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Funds,Derived Data,6735.06,5269.46,0.0,12004.52
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Funds,ESG Scores,0.59,15605.41,0.0,15606.0
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Funds,Fundamentals,1165.66,5473.55,0.0,6639.21
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Funds,MiFIR,35.98,5604.68,0.0,5640.66
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Funds,Pricing Data,4907.96,2856.46,0.0,7764.42
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Funds,Security Master,1790.83,11298.23,0.0,13089.06
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Funds,UK MIFI,44.62,5567.46,0.0,5612.08
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Missing,ESG,0.02,56.61,0.0,56.63
30395902,2022-09-01,2022-09-30,6650305679,scheduled,"Mortgage Pools ,Agency Poolsand TBAs",Pricing Data,,3.5,0.0,3.5
30395902,2022-09-01,2022-09-30,6650305679,scheduled,"Mortgage Pools ,Agency Poolsand TBAs",Security Master,,6.66,0.0,6.66
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Municipals,Credit Risk Corporate Structure,,6.37,0.0,6.37
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Municipals,Derived Data,8.49,8.72,0.0,17.21
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Municipals,ESG,,37.5,0.0,37.5
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Municipals,MiFIR,1.62,36.43,0.0,38.05
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Municipals,Pricing Data,0.02,2.16,0.0,2.18
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Municipals,Security Master,1.64,16.37,0.0,18.01
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Municipals,UK MIFI,1.62,36.43,0.0,38.05
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Options/Futures/FX/Warrants,Derived Data,146.38,772.1,0.0,918.48
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Options/Futures/FX/Warrants,ESG Scores,,710.0,0.0,710.0
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Options/Futures/FX/Warrants,Fundamentals,,160.41,0.0,160.41
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Options/Futures/FX/Warrants,MiFIR,26.09,675.33,0.0,701.4200000000001
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Options/Futures/FX/Warrants,Pricing Data,625.78,926.94,0.0,1552.72
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Options/Futures/FX/Warrants,Security Master,366.38,2937.46,0.0,3303.84
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Options/Futures/FX/Warrants,UK MIFI,27.17,668.82,0.0,695.99
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Sovereign/Supranational/Agency,Derived Data,7882.18,10237.71,0.0,18119.89
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Sovereign/Supranational/Agency,Pricing Data,1661.29,10810.28,0.0,12471.57
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Sovereign/Supranational/Agency,Security Master,1732.16,29368.57,0.0,31100.73
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Sovereign/Supranational/Agency,UK MIFI,228.97,1879.97,0.0,2108.94
30395902,2022-09-01,2022-09-30,6650305679,scheduled,Time Series,Historical Time Series,4.92,1146.76,0.0,1151.68
30395902,2022-09-01,2022-09-30,6650305679,scheduled,US Government,Credit Risk Capital Structure,,149.77,0.0,149.77
30395902,2022-09-01,2022-09-30,6650305679,scheduled,US Government,Credit Risk Corporate Structure,1.23,1029.87,0.0,1031.1
30395902,2022-09-01,2022-09-30,6650305679,scheduled,US Government,ESG,0.24,5275.41,0.0,5275.65
30395902,2022-09-01,2022-09-30,6650305679,scheduled,US Government,Fundamentals,25.8,2331.59,0.0,2357.3900000000003
30395902,2022-09-01,2022-09-30,6650305679,scheduled,US Government,Liquidity Assessment,,338.76,0.0,338.76
30395902,2022-09-01,2022-09-30,6650305679,scheduled,US Government,MiFIR,228.96,1879.98,0.0,2108.94
30412720,2022-09-01,2022-09-30,6600827273,adhoc,Corporate/Preferred/MoneyMarket,Derived - End of Day,0.01,3.24,0.0,3.25
30412720,2022-09-01,2022-09-30,6600827273,adhoc,Corporate/Preferred/MoneyMarket,Pricing - End of Day,0.01,3.6,0.0,3.61
30412720,2022-09-01,2022-09-30,6600827273,adhoc,Corporate/Preferred/MoneyMarket,Security Master,0.01,9.1,0.0,9.11
30412720,2022-09-01,2022-09-30,6600827273,adhoc,Economic Statistics,Pricing - End of Day,0.01,0.21,0.0,0.22
30412720,2022-09-01,2022-09-30,6600827273,adhoc,Economic Statistics,Security Master,0.01,0.21,0.0,0.22
30412720,2022-09-01,2022-09-30,6600827273,adhoc,Equity and Equity Indices,Pricing - End of Day,0.05,1.89,0.0,1.94
30412720,2022-09-01,2022-09-30,6600827273,adhoc,Equity and Equity Indices,Pricing - Intraday,0.19,7.75,0.0,7.94
30412720,2022-09-01,2022-09-30,6600827273,adhoc,Equity and Equity Indices,Security Master,0.28,39.62,0.0,39.9
30412720,2022-09-01,2022-09-30,6600827273,adhoc,Funds,Pricing - End of Day,,1.05,0.0,1.05
30412720,2022-09-01,2022-09-30,6600827273,adhoc,Funds,Security Master,,8.0,0.0,8.0
30412720,2022-09-01,2022-09-30,6600827273,adhoc,Options/Futures/FX/Warrants,Derived - End of Day,,1.06,0.0,1.06
30412720,2022-09-01,2022-09-30,6600827273,adhoc,Options/Futures/FX/Warrants,Derived - Intraday,,5.04,0.0,5.04
30412720,2022-09-01,2022-09-30,6600827273,adhoc,Options/Futures/FX/Warrants,Pricing - End of Day,,2.62,0.0,2.62
30412720,2022-09-01,2022-09-30,6600827273,adhoc,Options/Futures/FX/Warrants,Pricing - Intraday,,11.16,0.0,11.16
30412720,2022-09-01,2022-09-30,6600827273,adhoc,Options/Futures/FX/Warrants,Security Master,0.0,59.77,0.0,59.77
30412720,2022-09-01,2022-09-30,6600827273,adhoc,Sovereign/Supranational/Agency,Derived - End of Day,,5.76,0.0,5.76
30412720,2022-09-01,2022-09-30,6600827273,adhoc,Sovereign/Supranational/Agency,Pricing - End of Day,0.0,3.6,0.0,3.6
30412720,2022-09-01,2022-09-30,6600827273,adhoc,Sovereign/Supranational/Agency,Security Master,0.0,9.1,0.0,9.1
30412720,2022-09-01,2022-09-30,6600827273,adhoc,US Government,Derived - End of Day,,1.44,0.0,1.44
30412720,2022-09-01,2022-09-30,6600827273,adhoc,US Government,Pricing - End of Day,,1.44,0.0,1.44
30412720,2022-09-01,2022-09-30,6600827273,adhoc,US Government,Security Master,,2.14,0.0,2.14
30412720,2022-09-01,2022-09-30,6600827273,scheduled,"CMO/ABS,ABS/CMO/CMBS/Whole Loan",Credit Risk Capital Structure,,70.99,0.0,70.99
30412720,2022-09-01,2022-09-30,6600827273,scheduled,"CMO/ABS,ABS/CMO/CMBS/Whole Loan",Credit Risk Corporate Structure,,1772.81,0.0,1772.81
30412720,2022-09-01,2022-09-30,6600827273,scheduled,"CMO/ABS,ABS/CMO/CMBS/Whole Loan",Derived Data,559.02,248.84,0.0,807.86
30412720,2022-09-01,2022-09-30,6600827273,scheduled,"CMO/ABS,ABS/CMO/CMBS/Whole Loan",MiFIR,346.14,238.44,0.0,584.5799999999999
30412720,2022-09-01,2022-09-30,6600827273,scheduled,"CMO/ABS,ABS/CMO/CMBS/Whole Loan",Pricing Data,224.89,537.85,0.0,762.74
30412720,2022-09-01,2022-09-30,6600827273,scheduled,"CMO/ABS,ABS/CMO/CMBS/Whole Loan",Security Master,411.27,810.02,0.0,1221.29
30412720,2022-09-01,2022-09-30,6600827273,scheduled,"CMO/ABS,ABS/CMO/CMBS/Whole Loan",UK MIFI,346.14,238.44,0.0,584.5799999999999
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Curve Tenor,Pricing Data,,411.5,0.0,411.5
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Funds,Credit Risk Capital Structure,,70.99,0.0,70.99
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Funds,Credit Risk Corporate Structure,0.24,343.49,0.0,343.73
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Funds,Derived Data,45.07,42.36,0.0,87.43
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Funds,Estimates,,137.29,0.0,137.29
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Funds,Fundamentals,9.11,154.23,0.0,163.33999999999997
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Funds,MiFIR,33.89,60.53,0.0,94.42
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Funds,Pricing Data,275.28,158.9,0.0,434.17999999999995
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Funds,Security Master,191.22,596.07,0.0,787.2900000000001
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Funds,UK MIFI,42.53,79.25,0.0,121.78
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Municipals,Credit Risk Capital Structure,,3.54,0.0,3.54
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Municipals,Credit Risk Corporate Structure,,19.11,0.0,19.11
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Municipals,Derived Data,2.79,0.97,0.0,3.76
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Municipals,MiFIR,1.62,24.28,0.0,25.900000000000002
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Municipals,Security Master,0.8,1.82,0.0,2.62
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Municipals,UK MIFI,1.62,24.29,0.0,25.91
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Options/Futures/FX/Warrants,Credit Risk Corporate Structure,0.38,87.79,0.0,88.17
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Options/Futures/FX/Warrants,Derived Data,44.83,54.5,0.0,99.33
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Options/Futures/FX/Warrants,MiFIR,28.91,59.79,0.0,88.7
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Options/Futures/FX/Warrants,Pricing Data,139.56,117.44,0.0,257.0
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Options/Futures/FX/Warrants,Security Master,78.97,273.45,0.0,352.41999999999996
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Options/Futures/FX/Warrants,UK MIFI,29.99,63.05,0.0,93.03999999999999
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Sovereign/Supranational/Agency,Derived Data,429.3,202.66,0.0,631.96
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Sovereign/Supranational/Agency,Pricing Data,105.44,148.62,0.0,254.06
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Sovereign/Supranational/Agency,Security Master,241.4,795.39,0.0,1036.79
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Sovereign/Supranational/Agency,UK MIFI,227.94,176.76,0.0,404.7
30412720,2022-09-01,2022-09-30,6600827273,scheduled,Time Series,Historical Time Series,4.81,15.66,0.0,20.47
30412720,2022-09-01,2022-09-30,6600827273,scheduled,US Government,Credit Risk Capital Structure,,251.9,0.0,251.9
30412720,2022-09-01,2022-09-30,6600827273,scheduled,US Government,Credit Risk Corporate Structure,0.09,1213.72,0.0,1213.81
30412720,2022-09-01,2022-09-30,6600827273,scheduled,US Government,Fundamentals,2.19,77.78,0.0,79.97
30412720,2022-09-01,2022-09-30,6600827273,scheduled,US Government,MiFIR,227.93,176.76,0.0,404.69
